,bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,fips
13149,2.0,3.0,1601.0,310217.0,6037.0
13150,3.0,3.0,1818.0,120699.0,6037.0
13151,2.0,3.0,1176.0,266526.0,6037.0
13152,2.0,4.0,1601.0,222866.0,6037.0
13153,3.0,4.0,2605.0,382393.0,6059.0
13154,2.0,5.0,1248.0,473000.0,6037.0
13155,2.0,3.0,1088.0,327874.0,6037.0
13156,2.5,3.0,1777.0,70342.0,6111.0
13157,2.0,4.0,2000.0,618178.0,6037.0
13158,4.0,3.0,4054.0,3848871.0,6037.0
13159,3.0,4.0,3081.0,568507.0,6037.0
13160,3.0,4.0,2085.0,219561.0,6037.0
13161,3.5,4.0,3121.0,936211.0,6059.0
13162,3.0,5.0,1769.0,245599.0,6037.0
13163,4.0,4.0,3901.0,791981.0,6037.0
13164,2.0,3.0,1569.0,105786.0,6037.0
13165,4.0,4.0,3929.0,1186087.0,6037.0
13166,2.0,3.0,1560.0,146101.0,6037.0
13167,1.0,2.0,916.0,221196.0,6037.0
13168,3.0,4.0,3441.0,714091.0,6059.0
13169,4.0,4.0,3377.0,240205.0,6037.0
13170,2.0,4.0,1759.0,486416.0,6037.0
13171,1.0,3.0,1302.0,54835.0,6037.0
13172,2.0,3.0,1467.0,521629.0,6037.0
13173,2.0,4.0,2037.0,747701.0,6037.0
13174,3.0,4.0,2839.0,707442.0,6059.0
13175,1.0,2.0,804.0,225745.0,6037.0
13176,4.0,5.0,3048.0,964487.0,6037.0
13177,3.0,4.0,2876.0,566854.0,6111.0
13178,4.0,4.0,2520.0,267572.0,6037.0
13179,2.5,4.0,2555.0,494799.0,6059.0
13180,1.0,3.0,943.0,75704.0,6037.0
13181,2.0,4.0,2138.0,728895.0,6059.0
13182,3.0,3.0,1643.0,572000.0,6059.0
13183,3.0,5.0,1824.0,302921.0,6037.0
13184,5.0,5.0,4467.0,5465000.0,6037.0
13185,1.0,2.0,818.0,71001.0,6037.0
13186,2.5,5.0,3221.0,1190000.0,6059.0
13187,2.0,3.0,2606.0,766651.0,6037.0
13188,2.0,3.0,2389.0,113386.0,6111.0
13189,2.0,3.0,1287.0,272383.0,6037.0
13190,2.0,3.0,1004.0,213878.0,6037.0
13191,1.0,2.0,790.0,124697.0,6037.0
13192,2.0,3.0,1728.0,683451.0,6037.0
13193,2.0,2.0,946.0,296454.0,6037.0
13194,1.0,2.0,1140.0,129245.0,6037.0
13195,2.0,3.0,1472.0,488429.0,6059.0
13196,2.0,3.0,988.0,369856.0,6037.0
13197,1.5,3.0,1608.0,56992.0,6111.0
13198,3.0,4.0,2640.0,275000.0,6037.0
13199,2.0,3.0,1455.0,80781.0,6059.0
13200,3.0,4.0,2344.0,101682.0,6059.0
13201,3.0,3.0,1889.0,1041000.0,6037.0
13202,5.5,5.0,3956.0,1050898.0,6059.0
13203,2.0,3.0,2002.0,362761.0,6037.0
13204,3.0,3.0,2187.0,136111.0,6037.0
13205,1.0,2.0,1042.0,140690.0,6037.0
13206,1.0,1.0,700.0,11683.0,6037.0
13207,3.0,6.0,3330.0,254541.0,6037.0
13208,2.0,3.0,1111.0,245276.0,6059.0
13209,1.0,5.0,1760.0,311829.0,6037.0
13210,2.0,4.0,2418.0,67706.0,6037.0
13211,2.0,3.0,1332.0,341928.0,6059.0
13212,2.0,3.0,1170.0,31634.0,6037.0
13213,3.0,2.0,1586.0,594513.0,6059.0
13214,2.0,3.0,2131.0,2088409.0,6037.0
13215,2.0,3.0,1561.0,606820.0,6111.0
13216,2.5,3.0,1945.0,650146.0,6059.0
13217,3.0,4.0,1980.0,220378.0,6037.0
13218,2.5,3.0,1681.0,522081.0,6059.0
13219,3.5,4.0,2828.0,983000.0,6111.0
13220,3.0,5.0,2514.0,650146.0,6037.0
13221,2.0,4.0,1733.0,508658.0,6037.0
13222,2.5,4.0,2097.0,313565.0,6059.0
13223,2.0,3.0,1253.0,54279.0,6037.0
13224,2.0,3.0,1178.0,260454.0,6037.0
13225,2.5,3.0,1525.0,373825.0,6111.0
13226,2.0,3.0,1617.0,272103.0,6059.0
13227,3.0,3.0,2056.0,654255.0,6037.0
13228,3.0,4.0,2073.0,583570.0,6059.0
13229,3.5,4.0,2843.0,863015.0,6059.0
13230,2.0,4.0,2247.0,1014877.0,6037.0
13231,2.0,4.0,1816.0,108266.0,6037.0
13232,2.5,4.0,2822.0,1883346.0,6059.0
13233,3.0,3.0,2768.0,362813.0,6037.0
13234,1.0,2.0,1229.0,354299.0,6037.0
13235,2.0,3.0,1556.0,84242.0,6037.0
13236,1.0,2.0,720.0,92641.0,6037.0
13237,2.0,3.0,1436.0,457968.0,6037.0
13238,2.0,4.0,1894.0,558387.0,6059.0
13239,2.0,3.0,1639.0,343834.0,6111.0
13240,2.0,3.0,1965.0,106611.0,6037.0
13241,2.0,4.0,1362.0,303158.0,6037.0
13242,2.0,4.0,1383.0,260783.0,6037.0
13243,3.0,4.0,2334.0,111623.0,6037.0
13244,2.0,5.0,1664.0,70990.0,6037.0
13245,3.0,4.0,2129.0,576965.0,6037.0
13246,3.0,4.0,1625.0,397993.0,6037.0
13247,3.0,4.0,2172.0,354573.0,6059.0
13248,2.0,4.0,1640.0,366340.0,6059.0
13249,1.0,1.0,526.0,23561.0,6037.0
13250,1.0,2.0,720.0,732844.0,6037.0
13251,4.0,5.0,2968.0,783227.0,6037.0
13252,4.0,5.0,3456.0,611000.0,6037.0
13253,3.0,3.0,2858.0,1098303.0,6059.0
13254,2.0,3.0,1648.0,564365.0,6037.0
13255,2.0,2.0,1269.0,600000.0,6037.0
13256,2.0,4.0,2009.0,78446.0,6037.0
13257,2.5,3.0,1803.0,343434.0,6111.0
13258,1.0,3.0,1138.0,64978.0,6037.0
13259,3.0,4.0,2816.0,734343.0,6111.0
13260,2.5,4.0,2550.0,914509.0,6059.0
13261,2.0,3.0,1381.0,172147.0,6037.0
13262,3.5,4.0,3030.0,938334.0,6059.0
13263,1.0,1.0,468.0,37511.0,6037.0
13264,2.0,3.0,1648.0,76321.0,6059.0
13265,2.0,4.0,1612.0,523000.0,6037.0
13266,1.0,4.0,1712.0,559000.0,6037.0
13267,2.0,3.0,1080.0,130067.0,6037.0
13268,3.0,4.0,2137.0,309344.0,6037.0
13269,1.0,2.0,966.0,33498.0,6037.0
13270,3.0,5.0,2860.0,94186.0,6037.0
13271,1.0,3.0,2011.0,459957.0,6037.0
13272,2.0,2.0,1028.0,270563.0,6037.0
13273,3.0,5.0,2406.0,221490.0,6037.0
13274,1.0,3.0,1119.0,299000.0,6059.0
13275,3.0,4.0,2867.0,238344.0,6037.0
13276,2.5,4.0,1757.0,673000.0,6059.0
13277,3.0,5.0,2075.0,248959.0,6059.0
13278,3.0,4.0,2415.0,645000.0,6037.0
13279,2.0,3.0,1778.0,825000.0,6037.0
13280,2.0,3.0,1758.0,413373.0,6037.0
13281,2.0,3.0,1756.0,699000.0,6037.0
13282,2.0,3.0,1243.0,358880.0,6059.0
13283,2.0,3.0,1506.0,72852.0,6037.0
13284,2.0,4.0,1992.0,605786.0,6037.0
13285,4.0,3.0,2780.0,786818.0,6037.0
13286,2.0,3.0,1449.0,143550.0,6037.0
13287,3.0,4.0,2179.0,307521.0,6037.0
13288,1.0,2.0,1015.0,172499.0,6037.0
13289,3.0,4.0,1980.0,554000.0,6037.0
13290,2.0,2.0,1680.0,330107.0,6037.0
13291,1.0,3.0,924.0,379000.0,6037.0
13292,3.0,3.0,2521.0,1276169.0,6037.0
13293,4.0,4.0,3071.0,524900.0,6037.0
13294,2.0,3.0,1372.0,181416.0,6037.0
13295,1.5,3.0,1407.0,391000.0,6059.0
13296,1.0,3.0,1114.0,507625.0,6037.0
13297,1.0,2.0,1567.0,593621.0,6037.0
13298,3.0,6.0,3828.0,1747000.0,6037.0
13299,2.0,2.0,1263.0,612404.0,6037.0
13300,3.0,3.0,2108.0,709659.0,6037.0
13301,3.0,5.0,2316.0,516871.0,6037.0
13302,3.0,4.0,2560.0,795548.0,6111.0
13303,2.0,2.0,1661.0,900821.0,6037.0
13304,3.0,4.0,2249.0,99981.0,6037.0
13305,2.0,3.0,1888.0,638592.0,6037.0
13306,2.0,3.0,1548.0,186394.0,6037.0
13307,3.0,4.0,2486.0,284000.0,6037.0
13308,3.0,5.0,2390.0,254654.0,6037.0
13309,2.0,2.0,1818.0,116964.0,6037.0
13310,5.0,4.0,4502.0,1400000.0,6037.0
13311,2.0,4.0,1248.0,375000.0,6111.0
13312,1.0,2.0,852.0,462318.0,6037.0
13313,2.0,3.0,1464.0,152543.0,6037.0
13314,3.0,2.0,1397.0,1645697.0,6037.0
13315,3.0,4.0,2411.0,299125.0,6059.0
13316,3.0,5.0,2139.0,441000.0,6037.0
13317,2.0,3.0,1854.0,528414.0,6037.0
13318,2.0,4.0,1683.0,423248.0,6059.0
13319,2.5,3.0,1977.0,695446.0,6059.0
13320,2.0,2.0,1586.0,349517.0,6037.0
13321,1.0,2.0,792.0,588000.0,6037.0
13322,2.5,3.0,2081.0,396233.0,6059.0
13323,2.0,2.0,1204.0,452260.0,6037.0
13324,3.0,4.0,1776.0,309382.0,6037.0
13325,2.0,3.0,1260.0,244679.0,6037.0
13326,3.0,3.0,1567.0,320507.0,6037.0
13327,2.0,3.0,1360.0,275867.0,6037.0
13328,2.0,4.0,2127.0,99690.0,6037.0
13329,2.0,4.0,1822.0,87760.0,6037.0
13330,1.0,2.0,888.0,365000.0,6059.0
13331,2.0,3.0,1204.0,51316.0,6037.0
13332,3.0,5.0,2482.0,833734.0,6037.0
13333,2.0,4.0,1834.0,73260.0,6037.0
13334,1.0,3.0,1323.0,243802.0,6037.0
13335,2.0,3.0,1982.0,824440.0,6037.0
13336,2.0,3.0,2078.0,145276.0,6037.0
13337,3.0,4.0,2160.0,329985.0,6037.0
13338,3.5,4.0,5503.0,1455754.0,6059.0
13339,2.0,4.0,1737.0,178325.0,6111.0
13340,2.0,3.0,1088.0,183507.0,6037.0
13341,4.5,4.0,4010.0,1152751.0,6111.0
13342,2.0,3.0,1136.0,116711.0,6037.0
13343,2.5,4.0,2084.0,134819.0,6059.0
13344,2.0,3.0,2044.0,141452.0,6037.0
13345,1.0,3.0,1423.0,280861.0,6037.0
13346,2.0,4.0,1536.0,118161.0,6037.0
13347,3.0,3.0,2160.0,558864.0,6037.0
13348,4.0,5.0,3211.0,801700.0,6111.0
13349,3.0,5.0,2149.0,86908.0,6059.0
13350,2.0,3.0,1694.0,161253.0,6037.0
13351,3.0,3.0,1812.0,368708.0,6037.0
13352,2.0,4.0,1547.0,436000.0,6037.0
13353,2.0,5.0,1106.0,213982.0,6037.0
13354,2.0,3.0,2166.0,85280.0,6037.0
13355,2.0,2.0,932.0,101823.0,6037.0
13356,3.0,4.0,1737.0,529653.0,6037.0
13357,3.0,4.0,2216.0,743163.0,6059.0
13358,2.0,3.0,1534.0,242268.0,6037.0
13359,2.0,3.0,1488.0,474282.0,6037.0
13360,3.0,5.0,2328.0,494595.0,6037.0
13361,2.0,3.0,1257.0,348925.0,6037.0
13362,4.0,3.0,2877.0,1002389.0,6059.0
13363,2.0,2.0,1574.0,348925.0,6037.0
13364,1.0,2.0,750.0,310658.0,6037.0
13365,2.0,4.0,1585.0,265503.0,6037.0
13366,4.5,4.0,3643.0,775587.0,6059.0
13367,2.0,3.0,2037.0,145341.0,6037.0
13368,3.0,4.0,2582.0,207790.0,6037.0
13369,3.0,4.0,1743.0,469000.0,6037.0
13370,2.0,3.0,1254.0,42993.0,6037.0
13371,2.0,4.0,1807.0,165423.0,6037.0
13372,3.0,3.0,2244.0,2279236.0,6037.0
13373,3.0,4.0,2385.0,545198.0,6037.0
13374,1.0,3.0,1138.0,387088.0,6037.0
13375,3.0,4.0,2229.0,758643.0,6059.0
13376,2.0,3.0,1554.0,89297.0,6037.0
13377,2.0,4.0,1607.0,233437.0,6111.0
13378,2.0,3.0,1380.0,322756.0,6037.0
13379,2.0,3.0,1858.0,392541.0,6037.0
13380,2.0,2.0,1202.0,106550.0,6059.0
13381,1.0,1.0,654.0,181001.0,6037.0
13382,2.0,4.0,1730.0,92323.0,6037.0
13383,2.0,4.0,1892.0,591974.0,6037.0
13384,2.0,4.0,1982.0,536605.0,6059.0
13385,2.0,3.0,1228.0,159531.0,6037.0
13386,2.0,3.0,1387.0,84678.0,6059.0
13387,2.5,3.0,1825.0,116916.0,6111.0
13388,3.0,4.0,2484.0,920000.0,6037.0
13389,3.5,4.0,3391.0,578173.0,6059.0
13390,3.0,3.0,1587.0,442100.0,6037.0
13391,1.0,3.0,986.0,38467.0,6037.0
13392,2.0,4.0,2075.0,321393.0,6037.0
13393,4.5,5.0,3515.0,923470.0,6059.0
13394,3.0,3.0,2493.0,655000.0,6059.0
13395,2.0,4.0,1496.0,512701.0,6059.0
13396,1.0,3.0,891.0,136235.0,6037.0
13397,2.0,2.0,1143.0,265257.0,6037.0
13398,2.5,2.0,1294.0,226416.0,6059.0
13399,1.0,2.0,777.0,883267.0,6037.0
13400,3.0,4.0,2886.0,646000.0,6037.0
13401,1.0,2.0,814.0,190000.0,6037.0
13402,3.0,3.0,3040.0,480839.0,6037.0
13403,2.0,3.0,1954.0,795777.0,6037.0
13404,6.0,4.0,5862.0,1279726.0,6037.0
13405,3.0,4.0,2000.0,238583.0,6037.0
13406,2.0,2.0,2399.0,181490.0,6037.0
13407,2.0,2.0,1370.0,66009.0,6037.0
13408,2.0,3.0,1691.0,978884.0,6037.0
13409,2.0,2.0,1360.0,212669.0,6059.0
13410,2.0,3.0,1168.0,1118375.0,6037.0
13411,1.0,2.0,862.0,630000.0,6037.0
13412,2.0,3.0,1513.0,265459.0,6059.0
13413,1.0,3.0,962.0,629455.0,6037.0
13414,1.0,2.0,1788.0,801360.0,6037.0
13415,4.5,5.0,4690.0,1194626.0,6111.0
13416,4.0,5.0,3298.0,1264078.0,6037.0
13417,3.0,4.0,4157.0,1439172.0,6037.0
13418,6.0,5.0,8251.0,1711124.0,6037.0
13419,1.0,1.0,710.0,52737.0,6037.0
13420,2.0,2.0,1228.0,624000.0,6037.0
13421,1.0,2.0,744.0,350261.0,6037.0
13422,3.0,3.0,1671.0,167746.0,6037.0
13423,1.0,3.0,1144.0,708000.0,6037.0
13424,1.0,1.0,800.0,170000.0,6037.0
13425,3.0,3.0,2165.0,1812185.0,6037.0
13426,1.0,2.0,679.0,156312.0,6037.0
13427,1.0,3.0,1080.0,396000.0,6037.0
13428,2.0,3.0,1076.0,470000.0,6037.0
13429,2.0,4.0,1322.0,431480.0,6037.0
13430,3.0,5.0,2465.0,650145.0,6037.0
13431,1.0,3.0,1032.0,205943.0,6037.0
13432,5.0,4.0,2820.0,1024764.0,6037.0
13433,2.0,3.0,1228.0,130066.0,6037.0
13434,2.0,3.0,1653.0,77955.0,6059.0
13435,3.0,4.0,3471.0,730000.0,6037.0
13436,3.0,2.0,2554.0,1785729.0,6037.0
13437,8.0,5.0,6411.0,5731683.0,6037.0
13438,1.0,3.0,1091.0,229016.0,6037.0
13439,2.0,4.0,1472.0,141605.0,6059.0
13440,5.0,4.0,4337.0,3276741.0,6037.0
13441,2.0,2.0,1680.0,365000.0,6059.0
13442,2.5,4.0,2042.0,475000.0,6111.0
13443,3.0,4.0,2337.0,412735.0,6037.0
13444,2.0,3.0,1350.0,42818.0,6037.0
13445,2.0,3.0,1223.0,72599.0,6059.0
13446,1.0,3.0,1143.0,343472.0,6037.0
13447,2.5,3.0,1540.0,333166.0,6059.0
13448,2.5,2.0,1300.0,250791.0,6059.0
13449,2.0,3.0,1224.0,180234.0,6037.0
13450,1.0,2.0,1057.0,182506.0,6037.0
13451,1.0,2.0,1165.0,66632.0,6037.0
13452,3.0,4.0,2160.0,240500.0,6037.0
13453,3.0,3.0,2492.0,443630.0,6037.0
13454,1.0,2.0,1041.0,309651.0,6037.0
13455,4.0,4.0,3768.0,854940.0,6111.0
13456,2.0,4.0,1614.0,469351.0,6037.0
13457,7.0,4.0,5577.0,2800441.0,6037.0
13458,2.0,3.0,1380.0,53837.0,6037.0
13459,3.0,4.0,2586.0,918796.0,6059.0
13460,2.0,3.0,1171.0,269919.0,6059.0
13461,1.0,3.0,1080.0,163933.0,6037.0
13462,2.0,3.0,2280.0,800688.0,6037.0
13463,1.0,1.0,850.0,213909.0,6037.0
13464,3.0,3.0,2255.0,1641067.0,6037.0
13465,2.0,3.0,1474.0,495000.0,6037.0
13466,5.5,6.0,5534.0,2830009.0,6059.0
13467,2.0,3.0,1617.0,876683.0,6059.0
13468,2.0,5.0,1922.0,211272.0,6037.0
13469,2.0,2.0,1309.0,526834.0,6037.0
13470,4.0,5.0,3776.0,409000.0,6037.0
13471,2.0,2.0,1282.0,65259.0,6037.0
13472,2.5,3.0,2074.0,745000.0,6059.0
13473,3.0,3.0,2163.0,294220.0,6037.0
13474,2.5,3.0,2009.0,333102.0,6111.0
13475,2.0,3.0,1603.0,160371.0,6037.0
13476,1.0,2.0,1014.0,260056.0,6037.0
13477,3.0,3.0,2097.0,328111.0,6111.0
13478,2.0,3.0,1402.0,71602.0,6037.0
13479,2.0,2.0,1115.0,300236.0,6059.0
13480,2.0,4.0,1407.0,72654.0,6037.0
13481,2.0,3.0,2192.0,474644.0,6037.0
13482,1.0,3.0,1090.0,480812.0,6037.0
13483,1.0,2.0,1141.0,244753.0,6037.0
13484,1.0,3.0,1064.0,98011.0,6037.0
13485,2.0,3.0,1349.0,73256.0,6037.0
13486,1.0,3.0,1490.0,119447.0,6037.0
13487,2.5,4.0,2578.0,101757.0,6059.0
13488,1.0,2.0,1292.0,710000.0,6037.0
13489,1.0,3.0,984.0,29101.0,6037.0
13490,2.0,3.0,1102.0,635000.0,6037.0
13491,2.0,4.0,2132.0,296249.0,6037.0
13492,2.5,4.0,2369.0,765000.0,6059.0
13493,3.5,4.0,3620.0,1014224.0,6111.0
13494,2.0,4.0,1361.0,388786.0,6111.0
13495,2.0,2.0,1951.0,995000.0,6037.0
13496,5.0,5.0,4554.0,2587119.0,6037.0
13497,2.0,3.0,1460.0,107885.0,6037.0
13498,1.0,3.0,945.0,46136.0,6037.0
13499,1.0,2.0,903.0,577911.0,6037.0
13500,2.0,4.0,1580.0,118833.0,6037.0
13501,1.0,2.0,855.0,365826.0,6037.0
13502,3.5,4.0,2695.0,1170042.0,6059.0
13503,2.0,3.0,1366.0,588354.0,6037.0
13504,2.0,3.0,1673.0,102658.0,6037.0
13505,3.0,4.0,3304.0,266369.0,6037.0
13506,3.0,5.0,1779.0,416000.0,6037.0
13507,2.0,4.0,1857.0,214315.0,6037.0
13508,3.0,4.0,2592.0,714517.0,6037.0
13509,2.0,4.0,1775.0,261426.0,6037.0
13510,2.0,4.0,1637.0,66632.0,6037.0
13511,4.5,5.0,3420.0,878089.0,6059.0
13512,1.0,2.0,853.0,50270.0,6037.0
13513,1.5,3.0,1329.0,959000.0,6111.0
13514,3.0,3.0,2561.0,331176.0,6037.0
13515,2.5,3.0,2002.0,360766.0,6059.0
13516,2.5,3.0,1986.0,102997.0,6059.0
13517,3.0,4.0,2028.0,524892.0,6037.0
13518,2.0,4.0,1563.0,214211.0,6037.0
13519,2.0,4.0,1487.0,533006.0,6059.0
13520,2.0,3.0,1216.0,258226.0,6037.0
13521,3.0,5.0,2849.0,508659.0,6037.0
13522,1.0,3.0,1014.0,403000.0,6037.0
13523,3.0,4.0,3084.0,130770.0,6059.0
13524,2.0,3.0,1377.0,311844.0,6037.0
13525,2.0,4.0,1916.0,144403.0,6037.0
13526,1.0,3.0,1353.0,359329.0,6037.0
13527,3.0,3.0,1810.0,823249.0,6059.0
13528,2.0,3.0,1409.0,527057.0,6037.0
13529,2.5,3.0,2023.0,513716.0,6059.0
13530,1.0,3.0,1440.0,35979.0,6037.0
13531,2.0,3.0,1541.0,638591.0,6037.0
13532,2.0,3.0,1514.0,296010.0,6037.0
13533,2.0,3.0,1212.0,131935.0,6037.0
13534,2.0,4.0,1563.0,176000.0,6037.0
13535,2.0,4.0,1592.0,435070.0,6111.0
13536,2.5,4.0,2090.0,580287.0,6059.0
13537,2.0,3.0,1177.0,48818.0,6037.0
13538,1.0,2.0,880.0,148912.0,6037.0
13539,3.0,4.0,1460.0,563330.0,6059.0
13540,2.0,3.0,2118.0,1560000.0,6037.0
13541,1.0,3.0,1240.0,411000.0,6037.0
13542,1.0,2.0,836.0,40532.0,6037.0
13543,6.0,5.0,5109.0,1981000.0,6037.0
13544,1.0,2.0,908.0,369000.0,6111.0
13545,2.0,4.0,1412.0,276507.0,6059.0
13546,3.0,4.0,3163.0,500355.0,6059.0
13547,3.0,4.0,2078.0,332569.0,6037.0
13548,2.0,3.0,1250.0,381637.0,6037.0
13549,1.0,1.0,741.0,335497.0,6037.0
13550,1.0,2.0,980.0,53085.0,6037.0
13551,2.0,3.0,1138.0,50479.0,6037.0
13552,2.0,3.0,1213.0,289160.0,6037.0
13553,6.0,3.0,4627.0,1522875.0,6037.0
13554,4.0,3.0,3036.0,1753000.0,6037.0
13555,2.0,4.0,1964.0,176699.0,6037.0
13556,2.0,3.0,1582.0,685000.0,6059.0
13557,2.5,4.0,2255.0,303670.0,6059.0
13558,2.0,4.0,1918.0,521000.0,6059.0
13559,3.0,3.0,1890.0,397739.0,6111.0
13560,2.5,4.0,2035.0,687000.0,6111.0
13561,2.0,2.0,1184.0,83107.0,6059.0
13562,3.0,4.0,1776.0,381970.0,6037.0
13563,2.0,4.0,1700.0,262489.0,6059.0
13564,1.0,3.0,1080.0,280861.0,6037.0
13565,3.0,3.0,1719.0,109767.0,6037.0
13566,4.0,3.0,2369.0,169778.0,6059.0
13567,4.0,5.0,3789.0,755028.0,6037.0
13568,2.0,3.0,1892.0,371480.0,6059.0
13569,1.0,3.0,924.0,293054.0,6037.0
13570,1.0,3.0,1352.0,256239.0,6037.0
13571,2.0,4.0,1187.0,74142.0,6037.0
13572,1.0,2.0,872.0,210625.0,6037.0
13573,2.0,3.0,1374.0,93771.0,6037.0
13574,1.0,3.0,972.0,120131.0,6037.0
13575,3.0,3.0,2052.0,343412.0,6037.0
13576,1.0,2.0,761.0,245836.0,6037.0
13577,1.0,2.0,945.0,36344.0,6037.0
13578,2.0,3.0,1704.0,1087820.0,6037.0
13579,3.0,5.0,2566.0,551951.0,6059.0
13580,4.0,5.0,3082.0,593747.0,6037.0
13581,1.5,2.0,1161.0,402000.0,6059.0
13582,3.0,4.0,2286.0,289475.0,6059.0
13583,2.0,4.0,2086.0,615800.0,6111.0
13584,3.0,4.0,2029.0,408695.0,6037.0
13585,2.5,3.0,1492.0,352440.0,6059.0
13586,1.0,3.0,1213.0,490872.0,6037.0
13587,4.0,4.0,3686.0,660717.0,6037.0
13588,1.0,2.0,888.0,431166.0,6037.0
13589,1.0,2.0,846.0,503100.0,6037.0
13590,2.0,3.0,976.0,156017.0,6037.0
13591,3.0,4.0,2381.0,631483.0,6059.0
13592,3.0,4.0,2231.0,436897.0,6037.0
13593,1.0,2.0,1003.0,160370.0,6037.0
13594,3.0,4.0,2676.0,404000.0,6037.0
13595,1.0,2.0,1370.0,435123.0,6037.0
13596,5.0,5.0,3691.0,907575.0,6037.0
13597,3.0,4.0,2907.0,750000.0,6111.0
13598,1.0,3.0,1452.0,341724.0,6037.0
13599,4.0,4.0,3448.0,1075000.0,6059.0
13600,1.0,3.0,1118.0,388289.0,6059.0
13601,4.0,4.0,3370.0,226949.0,6037.0
13602,2.0,3.0,1263.0,65327.0,6059.0
13603,2.0,3.0,1124.0,297089.0,6037.0
13604,2.5,3.0,1719.0,298602.0,6111.0
13605,1.0,3.0,1301.0,216177.0,6037.0
13606,2.0,3.0,1200.0,137000.0,6037.0
13607,2.0,4.0,2115.0,124567.0,6037.0
13608,2.5,5.0,2879.0,128778.0,6059.0
13609,3.0,4.0,2258.0,432539.0,6037.0
13610,3.0,3.0,2819.0,696960.0,6111.0
13611,2.0,4.0,3056.0,284249.0,6037.0
13612,2.0,3.0,1802.0,550000.0,6037.0
13613,2.0,3.0,1457.0,336440.0,6037.0
13614,1.0,2.0,1039.0,51731.0,6037.0
13615,3.0,2.0,2873.0,148384.0,6037.0
13616,2.0,4.0,1388.0,446710.0,6059.0
13617,2.5,4.0,1634.0,521000.0,6111.0
13618,2.5,2.0,2997.0,827695.0,6059.0
13619,1.0,3.0,1014.0,367028.0,6059.0
13620,1.0,3.0,1088.0,256000.0,6037.0
13621,2.5,4.0,2320.0,780000.0,6059.0
13622,2.0,3.0,1554.0,206586.0,6059.0
13623,2.0,4.0,1697.0,365558.0,6111.0
13624,3.5,5.0,3765.0,664976.0,6059.0
13625,1.0,3.0,1022.0,200048.0,6037.0
13626,3.0,4.0,2977.0,895729.0,6037.0
13627,2.0,4.0,1425.0,147333.0,6059.0
13628,1.0,2.0,1237.0,35775.0,6037.0
13629,1.0,3.0,1121.0,281860.0,6037.0
13630,1.5,3.0,988.0,365284.0,6059.0
13631,3.0,3.0,2816.0,420071.0,6059.0
13632,3.0,3.0,2974.0,613584.0,6037.0
13633,2.0,3.0,1490.0,137838.0,6037.0
13634,3.0,3.0,1645.0,348347.0,6037.0
13635,3.0,5.0,2162.0,299103.0,6037.0
13636,2.0,4.0,2238.0,654000.0,6037.0
13637,2.5,3.0,2065.0,529103.0,6111.0
13638,2.5,4.0,2123.0,357709.0,6059.0
13639,3.0,4.0,2098.0,225000.0,6037.0
13640,3.0,4.0,2705.0,599198.0,6037.0
13641,3.0,4.0,2233.0,475355.0,6037.0
13642,1.0,2.0,1230.0,285236.0,6037.0
13643,2.5,3.0,2187.0,649355.0,6059.0
13644,6.0,7.0,4806.0,3355865.0,6059.0
13645,2.0,4.0,2365.0,1693000.0,6037.0
13646,3.0,3.0,1787.0,424245.0,6037.0
13647,2.5,3.0,2049.0,470532.0,6059.0
13648,3.0,4.0,2362.0,576493.0,6037.0
13649,2.0,2.0,1596.0,410699.0,6037.0
13650,2.0,3.0,1153.0,380732.0,6037.0
13651,4.5,4.0,3060.0,464991.0,6111.0
13652,2.5,3.0,1393.0,211974.0,6059.0
13653,4.0,5.0,2744.0,765157.0,6059.0
13654,2.0,3.0,1548.0,56075.0,6037.0
13655,2.5,4.0,1933.0,645557.0,6059.0
13656,2.0,3.0,1550.0,1054098.0,6037.0
13657,2.0,3.0,1213.0,206142.0,6059.0
13658,2.0,4.0,1806.0,827390.0,6037.0
13659,3.0,4.0,2329.0,480993.0,6037.0
13660,3.5,3.0,2569.0,2671888.0,6059.0
13661,3.0,5.0,3550.0,1350664.0,6111.0
13662,3.0,3.0,2507.0,507648.0,6059.0
13663,2.0,4.0,1750.0,353535.0,6037.0
13664,2.0,3.0,1189.0,468105.0,6059.0
13665,3.0,4.0,2822.0,1303877.0,6037.0
13666,2.0,3.0,1533.0,456000.0,6059.0
13667,2.0,4.0,1304.0,234544.0,6037.0
13668,2.0,4.0,1472.0,67869.0,6037.0
13669,2.0,3.0,1617.0,330346.0,6037.0
13670,2.0,3.0,1934.0,279500.0,6037.0
13671,1.0,2.0,1173.0,546121.0,6037.0
13672,4.0,4.0,3703.0,281711.0,6037.0
13673,2.0,3.0,1195.0,326192.0,6059.0
13674,3.0,4.0,2637.0,772093.0,6037.0
13675,2.5,3.0,1825.0,506375.0,6111.0
13676,3.0,3.0,2035.0,155321.0,6037.0
13677,2.0,3.0,3137.0,762086.0,6037.0
13678,3.0,4.0,1883.0,348547.0,6059.0
13679,2.0,5.0,1546.0,446000.0,6037.0
13680,2.0,3.0,1160.0,59809.0,6037.0
13681,3.0,4.0,2665.0,750000.0,6037.0
13682,2.0,2.0,1054.0,229527.0,6059.0
13683,1.0,3.0,1352.0,86045.0,6037.0
13684,4.0,4.0,3276.0,1056243.0,6037.0
